|  Rank |          Drug Name          | Target Name | Binding Score |
|  239  | OVEVHVURWWTPFC-UHFFFAOYSA-N |  A0A6B9WHL6 |     37.17     |
|  240  | BKVIWGRFRKLFIO-UHFFFAOYSA-N |  A0A6B9WHL6 |     37.12     |
|  241  | SBHDKYTVDCRMOE-BUXSGADYSA-L |    P29990   |     37.12     |
|  242  | SYOKIDBDQMKNDQ-XWTIBIIYSA-N |  A0A6M3GXH9 |     37.09     |
|  243  | STQGQHZAVUOBTE-MFXFIFEASA-N |  A0A6B9WHK4 |     37.06     |
|  244  | DADASRPKWOGKCU-IHKPOXLFSA-N |    P29991   |     37.04     |
|  245  | HTAFVGKAHGNWQO-UHFFFAOYSA-N |    Q1A136   |     36.98     |
|  246  | OJHIOZPNHWHGKG-WHKHEBITSA-N |    Q6YMS3   |     36.88     |
|  247  | ZBYVTTSIVDYQSO-UWTATZPHSA-N |  A0A6B9WHK4 |     36.88     |
|  248  | NNTYBKTXMKBRFA-CQSZACIVSA-N |    Q6YMS7   |     36.83     |
|  249  | GPRBEKHLDVQUJE-VINNURBNSA-N |    P29990   |     36.81     |
|  250  | XEFQLINVKFYRCS-UHFFFAOYSA-N |  A0A6B9WHJ8 |     36.75     |
|  251  | RILWUTQZRXWBOB-GIDUJCDVSA-N |    Q6YMS1   |     36.74     |
|  252  | FOIVPCKZDPCJJY-JQIJEIRASA-N |  A0A6B9WHD5 |     36.73     |
|  253  | GPRBEKHLDVQUJE-QSWIMTSFSA-N |  A0A1S4F2T6 |     36.72     |
|  254  | XXJWYDDUDKYVKI-UHFFFAOYSA-N |  A0A1S4F2T6 |     36.72     |
|  255  | HYXITZLLTYIPOF-UHFFFAOYSA-N |  A0A6B9WHK4 |     36.67     |
|  256  | JGSARLDLIJGVTE-MBNYWOFBSA-N |  A0A1S4F2S4 |     36.66     |
|  257  | PVBQYTCFVWZSJK-UHFFFAOYSA-O |  A0A6B9WHH1 |     36.65     |
|  258  | AERLHOTUXIJQFV-UHFFFAOYSA-N |  A0A6M3GXE4 |     36.62     |
|  259  | BHXLLRXDAYEMPP-SBGRAJFYSA-O |  A0A6M3GXE4 |     36.61     |
|  260  | ZBIAKUMOEKILTF-UHFFFAOYSA-N |  A0A1S4F2T6 |     36.60     |
|  261  | JETQIUPBHQNHNZ-OAYJICASSA-N |    P17763   |     36.59     |
|  262  | HJXPKHCLLLRQDL-HFCXZPKYSA-N |  A0A6B9WHH1 |     36.56     |
|  263  | RHRAMPXHWHSKQB-UHFFFAOYSA-N |    P29990   |     36.56     |
|  264  | JETQIUPBHQNHNZ-OAYJICASSA-N |    Q6YMS4   |     36.54     |
|  265  | JETQIUPBHQNHNZ-OAYJICASSA-N |    P27915   |     36.54     |
|  266  | JETQIUPBHQNHNZ-OAYJICASSA-N |    Q1A136   |     36.54     |
|  267  | JETQIUPBHQNHNZ-OAYJICASSA-N |    Q6YMS3   |     36.53     |
|  268  | DCDXHGMCXGHXBM-PMACEKPBSA-N |  A0A1S4F2S4 |     36.53     |
|  269  | HJXPKHCLLLRQDL-SZDZOZPASA-N |  A0A6M3GXE4 |     36.52     |
|  270  | ZRNLPHXYMGQDMJ-ICSRJNTNSA-N |  A0A6B9WHJ8 |     36.52     |
|  271  | JETQIUPBHQNHNZ-OAYJICASSA-N |  A0A6B9WHK4 |     36.49     |
|  272  | JETQIUPBHQNHNZ-OAYJICASSA-N |  A0A6B9WHL6 |     36.46     |
|  273  | BIAVGWDGIJKWRM-HXUWFJFHSA-N |  A0A6B9WHJ8 |     36.44     |
|  274  | QGWIQIAWOCJRPI-WSCVWKGISA-N |    Q86825   |     36.44     |
|  275  | HSNUXANXVHLGQT-HXUWFJFHSA-N |    Q6YMS2   |     36.44     |
|  276  | XDUOTWNXVDBCDY-SREVYHEPSA-N |  A0A6B9WHK4 |     36.43     |
|  277  | GPRBEKHLDVQUJE-QSWIMTSFSA-N |    P17763   |     36.41     |
|  278  | ZEZFKUBILQRZCK-LLKQQYEVSA-N |    P29991   |     36.34     |
|  279  | PBZBXDCHQQCLGL-UHFFFAOYSA-M |    Q6YMS2   |     36.33     |
