drug_id,partner_id,gene_name,inhibitor,antagonist,agonist
DB02494,BE0003835,SNU13,0,0,0
DB02494,BE0003753,CPA1,0,0,0
DB02497,BE0004149,ANXA5,0,0,0
DB02498,BE0001717,PARP1,0,0,0
DB02499,BE0000286,ARG1,0,0,0
DB02504,BE0001640,PLA2G2A,0,0,0
DB02506,BE0003810,PPP1CA,0,0,0
DB02506,BE0003750,PPP2R1A,0,0,0
DB02506,BE0002326,PPP2CA,0,0,0
DB02506,BE0003749,PPP2R5C,0,0,0
DB02506,BE0003811,PPP2R2A,0,0,0
DB02507,BE0002793,CYP2C9,0,0,0
DB02508,BE0000776,FDPS,0,0,0
DB02509,BE0002196,MAOB,0,0,0
DB02509,BE0001777,NR1H4,0,0,1
DB02510,BE0000188,EPRS,0,0,0
DB02512,BE0001683,ALDOA,0,0,0
DB02512,BE0004565,ALDOB,0,0,0
DB02515,BE0001073,PFKFB1,0,0,0
DB02515,BE0004565,ALDOB,0,0,0
DB02518,BE0000747,AKR1B1,0,0,0
DB02519,BE0000916,PYGM,0,0,0
DB02526,BE0001739,PRSS1,0,0,0
DB02526,BE0000895,PLAU,0,0,0
DB02527,BE0004631,HCN2,0,0,0
DB02527,BE0003425,PRKAR1A,0,0,0
DB02527,BE0004497,PRKAR2B,0,0,0
DB02528,BE0004467,MB,0,0,0
DB02530,BE0000347,GATM,0,0,0
DB02530,BE0000217,GABBR1,0,0,0
DB02530,BE0002340,GABBR2,0,0,0
DB02532,BE0003983,DHRS4L1,0,0,0
DB02535,BE0000322,CA2,0,0,0
DB02538,BE0001072,CDK2,0,0,0
DB02541,BE0001583,PRSS3,0,0,0
DB02542,BE0004560,UBB,0,0,0
DB02545,BE0001777,NR1H4,0,0,0
DB02546,BE0002365,HDAC1,1,0,0
DB02546,BE0002366,HDAC2,1,0,0
DB02546,BE0002367,HDAC3,1,0,0
DB02546,BE0002368,HDAC6,1,0,0
DB02546,BE0001608,HDAC8,0,0,0
DB02547,BE0003278,GMDS,0,0,0
DB02548,BE0001199,GPI,0,0,0
DB02550,BE0001120,HSP90AA1,0,0,0
DB02551,BE0000895,PLAU,0,0,0
DB02552,BE0000776,FDPS,0,0,0
DB02552,BE0003570,GGPS1,0,0,0
DB02553,BE0000648,GSR,0,0,0
DB02555,BE0001029,IL2,0,0,0
DB02556,BE0000273,CCBL1,0,0,0
DB02556,BE0001026,CRH,0,0,0
DB02557,BE0000266,MME,1,0,0
DB02557,BE0008984,KEL,0,0,0
DB02558,BE0000266,MME,0,0,0
DB02559,BE0000330,DHFR,0,0,0
DB02562,BE0000753,PAH,0,0,0
DB02563,BE0004500,ECHS1,0,0,0
DB02565,BE0001608,HDAC8,0,0,0
DB02568,BE0000250,PNP,0,0,0
DB02569,BE0003106,NME1,0,0,0
DB02570,BE0004144,CAPNS1,0,0,0
DB02573,BE0003317,RNASE1,0,0,0
DB02580,BE0004295,PFN2,0,0,0
DB02581,BE0001029,IL2,0,0,0
DB02583,BE0000330,DHFR,0,0,0
DB02585,BE0001583,PRSS3,0,0,0
DB02587,BE0003732,ADCY2,0,0,0
DB02587,BE0003731,GNAS,0,0,0
DB02587,BE0003733,ADCY5,0,0,0
DB02587,BE0001195,CFTR,1,0,0
DB02589,BE0000263,NOS3,0,0,0
DB02594,BE0004639,TK2,0,0,0
DB02594,BE0002804,DCK,0,0,0
DB02596,BE0001832,NMNAT3,0,0,0
DB02597,BE0000266,MME,0,0,0
DB02598,BE0002200,PAM,0,0,0
DB02602,BE0000322,CA2,0,0,0
DB02603,BE0001072,CDK2,0,0,0
DB02604,BE0000916,PYGM,0,0,0
DB02607,BE0003106,NME1,0,0,0
DB02610,BE0000322,CA2,0,0,0
DB02611,BE0003761,PRKACA,0,0,0
DB02613,BE0000382,DHODH,0,0,0
DB02613,BE0004027,PNLIPRP2,0,0,0
DB02615,BE0000623,PTPN1,0,0,0
DB02615,BE0000123,ESR1,0,0,0
DB02616,BE0002214,ADA,0,0,0
DB02620,BE0000623,PTPN1,0,0,0
DB02621,BE0002101,ACTA1,1,0,0
DB02621,BE0004161,GSN,0,0,0
DB02622,BE0000623,PTPN1,0,0,0
DB02623,BE0004618,CDC42,0,0,0
DB02624,BE0000752,SLC9A1,0,0,0
DB02628,BE0001156,XIAP,0,0,0
DB02633,BE0001184,NQO1,0,0,0
DB02633,BE0000814,GSTP1,0,0,0
DB02635,BE0000721,BCAT2,0,0,0
DB02636,BE0003768,PLA2G2E,0,0,0
DB02637,BE0004459,CS,0,0,0
DB02637,BE0000909,SPR,0,0,0
DB02638,BE0000293,AVPR2,0,0,1
DB02638,BE0000773,AVPR1B,0,0,0
DB02638,BE0000165,AVPR1A,0,0,0
DB02640,BE0001534,METAP2,0,0,0
DB02643,BE0003418,IGF1,0,0,0
DB02643,BE0002196,MAOB,0,0,0
DB02644,BE0000005,NOS2,0,0,0
DB02644,BE0000067,NOS1,0,0,0
DB02646,BE0004467,MB,0,0,0
DB02647,BE0001072,CDK2,0,0,0
DB02648,BE0000496,CRAT,0,0,0
DB02648,BE0000373,CROT,0,0,0
DB02651,BE0000623,PTPN1,0,0,0
DB02652,BE0003753,CPA1,0,0,0
DB02656,BE0001277,PIM1,0,0,0
DB02656,BE0001315,PIK3CG,0,0,0
DB02659,BE0001033,FECH,0,0,0
DB02659,BE0000465,ADH1C,0,0,0
DB02659,BE0002088,ESRRG,0,0,0
DB02659,BE0001967,FABP6,0,0,0
DB02659,BE0003986,COX4I1,0,0,0
DB02659,BE0000335,MT-CO1,0,0,0
DB02659,BE0003385,MT-CO2,0,0,0
DB02659,BE0003987,MT-CO3,0,0,0
DB02659,BE0003988,COX5A,0,0,0
DB02659,BE0003989,COX5B,0,0,0
DB02659,BE0003990,COX6C,0,0,0
DB02659,BE0003991,COX7B,0,0,0
DB02659,BE0003992,COX7C,0,0,0
DB02659,BE0003993,COX8A,0,0,0
DB02659,BE0003994,COX6A2,0,0,0
DB02659,BE0003995,COX6B1,0,0,0
DB02659,BE0003996,COX7A1,0,0,0
DB02659,BE0003997,PLA2G1B,0,0,0
DB02659,BE0002705,CES1,0,0,0
DB02659,BE0003999,DKFZp686P18130,0,0,0
DB02659,BE0001777,NR1H4,0,0,0
DB02659,BE0005788,GPBAR1,0,0,0
DB02660,BE0000487,PDE4B,1,0,0
DB02661,BE0003094,PAPSS1,0,0,0
DB02662,BE0000623,PTPN1,0,0,0
DB02665,BE0001739,PRSS1,0,0,0
DB02670,BE0004581,SMARCA5,0,0,0
DB02671,BE0004467,MB,0,0,0
DB02673,BE0000426,ACHE,0,0,0
DB02676,BE0001287,PDE4D,0,0,0
DB02678,BE0001008,LGALS7,0,0,0
DB02679,BE0000322,CA2,0,0,0
DB02679,BE0003417,CTSK,0,0,0
DB02681,BE0004552,CKS1B,0,0,0
DB02684,BE0000188,EPRS,0,0,0
DB02685,BE0000939,CTSB,0,0,0
DB02689,BE0000286,ARG1,0,0,0
DB02690,BE0001717,PARP1,0,0,0
DB02691,BE0001967,FABP6,0,0,0
DB02696,BE0000259,B4GALT1,0,0,0
DB02697,BE0000966,MMP13,0,0,0
DB02697,BE0001116,MMP3,0,0,0
DB02701,BE0000425,LDHA,0,0,0
DB02701,BE0001717,PARP1,0,0,0
DB02701,BE0003362,SIRT5,0,0,0
DB02701,BE0001241,BST1,0,0,0
DB02705,BE0000895,PLAU,0,0,0
DB02709,BE0000220,NQO2,0,0,0
DB02709,BE0001209,CSNK2A1,0,0,0
DB02709,BE0000017,PTGS1,1,0,0
DB02709,BE0000262,PTGS2,1,0,0
DB02709,BE0000309,ALOX15,0,0,0
DB02709,BE0000248,ALOX5,0,0,0
DB02709,BE0003721,AHR,0,0,0
DB02709,BE0008985,PI4K2B,0,0,0
DB02709,BE0008988,ITGA5,0,0,0
DB02709,BE0001155,ITGB3,0,0,0
DB02709,BE0003392,APP,0,0,0
DB02709,BE0000878,SNCA,0,0,0
DB02709,BE0000123,ESR1,0,0,0
DB02709,BE0000515,MTNR1A,0,0,0
DB02709,BE0000327,MTNR1B,0,0,0
DB02709,BE0005467,CLEC14A,0,0,0
DB02709,BE0000956,NR1I2,0,0,0
DB02709,BE0003848,NR1I3,0,0,0
DB02709,BE0001057,SLC2A1,0,0,0
DB02709,BE0003074,CBR1,1,0,0
DB02709,BE0000071,PPARA,0,0,0
DB02709,BE0000215,PPARG,0,0,0
DB02709,BE0000428,AKT1,1,0,0
DB02709,BE0009095,KHSRP,0,0,0
DB02709,BE0000230,YARS,1,0,0
DB02710,BE0001084,LCN2,0,0,0
DB02712,BE0000747,AKR1B1,1,0,0
DB02714,BE0003317,RNASE1,0,0,0
DB02715,BE0000123,ESR1,0,0,0
DB02716,BE0000957,EIF4E,0,0,0
DB02719,BE0000916,PYGM,0,0,0
DB02720,BE0000916,PYGM,0,0,0
DB02721,BE0000465,ADH1C,0,0,0
DB02721,BE0000400,ADH1B,0,0,0
DB02721,BE0000227,ADH1A,0,0,0
DB02723,BE0000048,F2,0,0,0
DB02726,BE0003844,TPI1,0,0,0
DB02726,BE0000088,PKM,0,0,0
DB02726,BE0004550,ENO2,0,0,0
DB02726,BE0000046,PKLR,0,0,0
DB02726,BE0004460,ENO3,0,0,0
DB02727,BE0000067,NOS1,0,0,0
DB02728,BE0001855,MIF,0,0,0
DB02730,BE0004457,AMY2B,0,0,0
DB02731,BE0002256,OXCT1,0,0,0
DB02733,BE0002216,CDK4,0,0,0
DB02733,BE0000923,MAPK1,1,0,0
DB02733,BE0001062,MAPK3,1,0,0
DB02733,BE0001072,CDK2,0,0,0
DB02733,BE0004323,SRPK2,0,0,0
DB02735,BE0001197,STS,0,0,0
DB02740,BE0003777,B2M,0,0,0
DB02740,BE0003778,TRAC,0,0,0
DB02740,BE0003779,TRBC1,0,0,0
DB02740,BE0003482,HLA-A,0,0,0
DB02741,BE0000144,RARG,0,0,0
DB02742,BE0003505,MAN2A1,0,0,0
DB02742,BE0001414,MAN1B1,0,0,0
DB02744,BE0001739,PRSS1,0,0,0
DB02745,BE0004434,LSM6,0,0,0
DB02746,BE0000123,ESR1,0,0,0
DB02746,BE0000557,PGR,0,0,0
DB02746,BE0000792,ESR2,0,0,0
DB02746,BE0000071,PPARA,0,0,0
DB02746,BE0001007,PPARD,0,0,0
DB02746,BE0000215,PPARG,0,0,0
DB02746,BE0000412,RXRA,0,0,0
DB02746,BE0000078,RXRB,0,0,0
DB02746,BE0000707,RXRG,0,0,0
DB02750,BE0004053,EFTUD1,0,0,0
DB02751,BE0000567,GAMT,0,0,0
DB02754,BE0001898,HSP90AB1,0,0,0
DB02754,BE0001120,HSP90AA1,0,0,0
DB02755,BE0004494,M6PR,0,0,0
DB02757,BE0000465,ADH1C,0,0,0
DB02757,BE0000123,ESR1,0,0,0
DB02757,BE0000792,ESR2,0,0,0
DB02758,BE0003768,PLA2G2E,0,0,0
DB02759,BE0003751,LYZ,0,0,0
DB02761,BE0004455,TST,0,0,0
DB02762,BE0000838,SRC,0,0,0
DB02763,BE0000981,IL12B,0,0,0
DB02767,BE0004024,LY96,0,0,0
DB02767,BE0002442,TLR4,0,0,0
DB02772,BE0002833,ATOX1,0,0,0
DB02772,BE0004442,RTCB,0,0,0
DB02772,BE0002101,ACTA1,0,0,0
DB02772,BE0003751,LYZ,0,0,0
DB02772,BE0000395,TAS1R2,0,0,0
DB02773,BE0000017,PTGS1,0,0,0
DB02774,BE0003814,ARF1,0,0,0
DB02778,BE0002431,FBP1,0,0,0
DB02779,BE0001071,PTPN11,0,0,0
DB02783,BE0000383,GOT2,0,0,0
DB02784,BE0000623,PTPN1,0,0,0
DB02789,BE0001264,SULT2B1,0,0,0
DB02789,BE0000956,NR1I2,0,0,0
DB02795,BE0003997,PLA2G1B,0,0,0
DB02795,BE0003768,PLA2G2E,0,0,0
DB02796,BE0000250,PNP,0,0,0
DB02800,BE0000331,SHMT1,0,0,0
DB02803,BE0000270,REN,0,0,0
DB02805,BE0003317,RNASE1,0,0,0
DB02811,BE0002180,BCHE,0,0,0
DB02812,BE0001739,PRSS1,0,0,0
DB02813,BE0001153,HEXB,0,0,0
DB02818,BE0000829,GRIA2,0,0,0
DB02820,BE0000317,HSD17B10,0,0,0
DB02821,BE0000424,OAT,1,0,0
DB02822,BE0000465,ADH1C,0,0,0
DB02824,BE0000331,SHMT1,0,0,0
DB02824,BE0000404,ODC1,0,0,0
DB02825,BE0000426,ACHE,0,0,0
DB02827,BE0000623,PTPN1,0,0,0
DB02830,BE0002214,ADA,0,0,0
DB02831,BE0000869,DCXR,0,0,0
DB02833,BE0001072,CDK2,0,0,0
DB02833,BE0003734,CCNA2,0,0,0
DB02834,BE0000747,AKR1B1,0,0,0
DB02835,BE0004461,PGM1,0,0,0
DB02837,BE0004482,MBL2,0,0,0
DB02838,BE0004141,DAO,0,0,0
DB02840,BE0001120,HSP90AA1,0,0,0
DB02843,BE0000916,PYGM,0,0,0
DB02845,BE0002180,BCHE,0,0,0
DB02845,BE0000426,ACHE,0,0,0
DB02846,BE0004149,ANXA5,0,0,0
DB02848,BE0002431,FBP1,0,0,0
DB02850,BE0000455,HPD,0,0,0
DB02852,BE0000826,GRIK2,0,0,0
DB02854,BE0000886,SULT2A1,0,0,0
DB02854,BE0002840,HSD17B11,0,0,0
DB02854,BE0003805,IGHG2,0,0,0
DB02855,BE0000939,CTSB,0,0,0
DB02857,BE0000250,PNP,0,0,0
DB02859,BE0000702,ACACB,0,0,0
DB02860,BE0001447,PPP1CC,0,0,0
DB02861,BE0000322,CA2,0,0,0
DB02866,BE0000322,CA2,0,0,0
DB02868,BE0000418,CALM1,0,0,0
DB02869,BE0001909,CTSV,0,0,0
DB02869,BE0003417,CTSK,0,0,0
DB02871,BE0000465,ADH1C,0,0,0
DB02872,BE0001003,MDM2,0,0,0
DB02873,BE0001019,MAPK14,0,0,0
DB02875,BE0001739,PRSS1,0,0,0
DB02877,BE0000206,RARB,0,0,0
DB02878,BE0000050,ALAD,0,0,0
DB02884,BE0002842,ZFY,0,0,0
DB02887,BE0003106,NME1,0,0,0
DB02888,BE0000695,FKBP1A,0,0,0
DB02889,BE0002639,AMY2A,0,0,0
DB02890,BE0004473,UMPS,0,0,0
DB02893,BE0001534,METAP2,0,0,0
DB02894,BE0000322,CA2,0,0,0
DB02895,BE0000648,GSR,0,0,0
DB02898,BE0001072,CDK2,0,0,0
DB02900,BE0003623,IGF2R,0,0,0
DB02900,BE0004494,M6PR,0,0,0
DB02901,BE0000194,HSD17B1,0,0,0
DB02901,BE0000132,AR,0,0,0
DB02901,BE0000123,ESR1,0,0,0
DB02901,BE0000668,NR3C2,0,0,0
DB02902,BE0000951,SULT1E1,0,0,0
DB02908,BE0000838,SRC,0,0,0
DB02910,BE0004500,ECHS1,0,0,0
DB02910,BE0001764,ECI1,0,0,0
DB02910,BE0001745,ACADM,0,0,0
DB02911,BE0000263,NOS3,0,0,0
DB02915,BE0001072,CDK2,0,0,0
DB02915,BE0003734,CCNA2,0,0,0
DB02917,BE0001608,HDAC8,0,0,0
DB02918,BE0001287,PDE4D,0,0,0
DB02919,BE0000330,DHFR,0,0,0
DB02924,BE0004320,LCN9,0,0,0
DB02925,BE0000502,SLC12A1,1,0,0
DB02929,BE0004149,ANXA5,0,0,0
DB02930,BE0001241,BST1,0,0,0
DB02930,BE0004488,SYN1,0,0,0
DB02930,BE0004571,BCKDK,0,0,0
DB02930,BE0001073,PFKFB1,0,0,0
DB02930,BE0002851,PMS2,0,0,0
DB02931,BE0004584,AANAT,0,0,0
DB02932,BE0000132,AR,0,0,0
DB02933,BE0001128,MTAP,0,0,0
DB02935,BE0001165,HSP90B1,0,0,0
DB02936,BE0001640,PLA2G2A,0,0,0
DB02938,BE0003997,PLA2G1B,0,0,0
DB02942,BE0001815,EEA1,0,0,0
DB02943,BE0002281,GSTA1,0,0,0
DB02950,BE0000890,CDK5,1,0,0
DB02950,BE0001082,CDK1,0,0,0
DB02950,BE0001072,CDK2,1,0,0
DB02952,BE0001026,CRH,0,0,0
DB02952,BE0003476,NPY,0,0,0
DB02953,BE0001182,MMP8,0,0,0
DB02955,BE0000061,CNR1,0,0,0
DB02955,BE0000095,CNR2,0,0,0
DB02955,BE0001023,TRPV1,0,0,0
DB02963,BE0001072,CDK2,0,0,0
DB02964,BE0000916,PYGM,0,0,0
DB02966,BE0000829,GRIA2,0,0,0
DB02967,BE0001886,CLC,0,0,0
DB02973,BE0001072,CDK2,0,0,0
DB02974,BE0003549,CYP2B6,0,0,0
DB02977,BE0000623,PTPN1,0,0,0
DB02979,BE0000263,NOS3,0,0,0
DB02983,BE0001886,CLC,0,0,0
DB02983,BE0000792,ESR2,0,0,0
DB02984,BE0001019,MAPK14,0,0,0
DB02986,BE0000322,CA2,0,0,0
DB02987,BE0004585,OAS1,0,0,0
DB02987,BE0003317,RNASE1,0,0,0
DB02988,BE0004141,DAO,0,0,0
DB02989,BE0001739,PRSS1,0,0,0
DB02991,BE0000067,NOS1,0,0,0
DB02994,BE0000263,NOS3,0,0,0
DB02994,BE0000747,AKR1B1,0,0,0
DB02994,BE0003945,GNAT1,0,0,0
DB02996,BE0003872,ADAM28,0,0,0
DB02998,BE0000557,PGR,0,0,0
DB02998,BE0000132,AR,0,0,0
DB02998,BE0003740,NCOA2,0,0,0
DB02998,BE0000668,NR3C2,0,0,0
DB02999,BE0000829,GRIA2,0,0,0
DB02999,BE0000826,GRIK2,0,0,0
DB03003,BE0000812,GSTM4,0,0,0
DB03003,BE0002281,GSTA1,0,0,0
DB03003,BE0000814,GSTP1,0,0,0
DB03005,BE0000426,ACHE,0,0,0
DB03006,BE0003751,LYZ,0,0,0
DB03008,BE0003505,MAN2A1,0,0,0
DB03010,BE0001425,TUBA3C,0,0,0
DB03010,BE0000143,TUBB,0,0,0
DB03010,BE0000026,TUBB1,0,0,0
DB03010,BE0001367,TUBB4B,0,0,0
DB03010,BE0001408,TUBB4A,0,0,0
DB03010,BE0001391,TUBA4A,0,0,0
DB03010,BE0001415,TUBB3,0,0,0
DB03010,BE0001388,TUBA1C,0,0,0
DB03010,BE0001359,TUBA8,0,0,0
DB03010,BE0001275,TUBA1B,0,0,0
DB03010,BE0001340,TUBA1A,0,0,0
DB03012,BE0003753,CPA1,0,0,0
DB03013,BE0003751,LYZ,0,0,0
DB03013,BE0000259,B4GALT1,0,0,0
DB03015,BE0002214,ADA,0,0,0
DB03016,BE0001739,PRSS1,0,0,0
DB03017,BE0000009,ADH5,0,0,0
DB03017,BE0001432,GM2A,0,0,0
DB03017,BE0004019,HNF4A,0,0,0
DB03017,BE0001640,PLA2G2A,0,0,0
DB03017,BE0004020,VLDLR,0,0,0
DB03017,BE0001854,GLTP,0,0,0
DB03017,BE0000994,LTF,0,0,0
DB03017,BE0003266,C8G,0,0,0
DB03017,BE0004022,PLA2G2D,0,0,0
DB03017,BE0004024,LY96,0,0,0
DB03017,BE0002442,TLR4,0,0,0
DB03017,BE0000071,PPARA,0,0,0
DB03019,BE0001072,CDK2,0,0,0
DB03020,BE0000465,ADH1C,0,0,0
DB03021,BE0002101,ACTA1,0,0,0
DB03023,BE0000842,LCK,0,0,0
DB03023,BE0004315,LYN,0,0,0
DB03023,BE0000838,SRC,0,0,0
DB03024,BE0000270,REN,0,0,0
DB03026,BE0003844,TPI1,0,0,0
DB03028,BE0000941,CTSD,0,0,0
DB03032,BE0000812,GSTM4,0,0,0
DB03033,BE0000966,MMP13,0,0,0
DB03033,BE0001116,MMP3,0,0,0
DB03035,BE0001209,CSNK2A1,0,0,0
DB03039,BE0000322,CA2,0,0,0
DB03040,BE0000994,LTF,0,0,0
DB03041,BE0001872,B3GAT3,0,0,0
DB03041,BE0001521,GALE,0,0,0
DB03042,BE0001199,GPI,0,0,0
DB03044,BE0001019,MAPK14,0,0,0
DB03046,BE0000895,PLAU,0,0,0
DB03048,BE0000960,DPYD,0,0,0
DB03052,BE0001893,TBXAS1,1,0,0
DB03056,BE0002705,CES1,0,0,0
DB03058,BE0001840,CFD,0,0,0
DB03059,BE0000377,HADH,0,0,0
DB03059,BE0000762,ACADS,0,0,0
DB03059,BE0004500,ECHS1,0,0,0
DB03060,BE0000330,DHFR,0,0,0
DB03061,BE0000465,ADH1C,0,0,0
DB03062,BE0004329,NMT1,0,0,0
DB03064,BE0003766,HAO1,0,0,0
DB03065,BE0000263,NOS3,0,0,0
DB03067,BE0000916,PYGM,0,0,0
DB03070,BE0000722,IMPDH2,0,0,0
DB03072,BE0001717,PARP1,0,0,0
DB03073,BE0001717,PARP1,0,0,0
DB03078,BE0000838,SRC,0,0,0
DB03081,BE0001739,PRSS1,0,0,0
DB03082,BE0000895,PLAU,0,0,0
DB03083,BE0003334,CSNK1G2,0,0,0
DB03084,BE0001097,MAPK10,0,0,0
DB03085,BE0001089,G6PD,0,0,0
DB03086,BE0001534,METAP2,0,0,0
DB03087,BE0004320,LCN9,0,0,0
DB03088,BE0000163,VEGFA,0,0,0
DB03088,BE0002639,AMY2A,0,0,0
DB03088,BE0004465,IGLC1,0,0,0
DB03088,BE0004464,TFF2,0,0,0
DB03088,BE0003872,ADAM28,0,0,0
DB03088,BE0004492,KRTAP5-2,0,0,0
DB03088,BE0004439,HCRT,0,0,0
DB03088,BE0002941,CCL8,0,0,0
DB03088,BE0004457,AMY2B,0,0,0
DB03088,BE0001181,ANG,0,0,0
DB03088,BE0001671,AMY1A,0,0,0
DB03092,BE0001671,AMY1A,0,0,0
DB03092,BE0002639,AMY2A,0,0,0
DB03092,BE0004457,AMY2B,0,0,0
DB03093,BE0001120,HSP90AA1,0,0,0
DB03095,BE0001521,GALE,0,0,0
DB03096,BE0000941,CTSD,0,0,0
DB03100,BE0000005,NOS2,0,0,0
DB03100,BE0000263,NOS3,0,0,0
DB03101,BE0000250,PNP,0,0,0
DB03102,BE0000623,PTPN1,0,0,0
DB03103,BE0003106,NME1,0,0,0
DB03104,BE0000838,SRC,0,0,0
DB03106,BE0000978,GBA,0,0,0
DB03106,BE0002199,CDIPT,1,0,0
DB03109,BE0001058,CHIT1,0,0,0
DB03110,BE0001019,MAPK14,0,0,0
DB03114,BE0000838,SRC,0,0,0
DB03115,BE0000870,MAP2K1,0,0,0
DB03120,BE0003751,LYZ,0,0,0
DB03120,BE0003970,CTSH,0,0,0
DB03121,BE0001640,PLA2G2A,0,0,0
DB03124,BE0001162,CASP3,0,0,0
DB03125,BE0000330,DHFR,0,0,0
DB03126,BE0003893,MYH14,0,0,0
DB03127,BE0001586,KLK6,0,0,0
DB03127,BE0004529,PRSS2,0,0,0
DB03127,BE0001583,PRSS3,0,0,0
DB03127,BE0002833,ATOX1,0,0,0
DB03127,BE0001764,ECI1,0,0,0
DB03127,BE0001656,ST14,0,0,0
DB03127,BE0000895,PLAU,0,0,0
DB03127,BE0001739,PRSS1,0,0,0
DB03127,BE0001209,CSNK2A1,0,0,0
DB03127,BE0001091,KLK1,0,0,0
DB03128,BE0000426,ACHE,0,0,0
DB03128,BE0000092,CHRM1,0,0,0
DB03128,BE0000560,CHRM2,0,0,0
DB03128,BE0000045,CHRM3,0,0,0
DB03128,BE0000405,CHRM4,0,0,0
DB03128,BE0002341,CHRNA7,0,0,0
DB03129,BE0001583,PRSS3,0,0,0
DB03130,BE0000962,GLO1,0,0,0
DB03132,BE0003844,TPI1,0,0,0
DB03133,BE0000916,PYGM,0,0,0
DB03135,BE0003844,TPI1,0,0,0
DB03136,BE0000048,F2,0,0,0
DB03136,BE0001739,PRSS1,0,0,0
DB03136,BE0000895,PLAU,0,0,0
DB03137,BE0001120,HSP90AA1,0,0,0
DB03144,BE0000263,NOS3,0,0,0
DB03144,BE0000005,NOS2,0,0,0
DB03144,BE0000286,ARG1,0,0,0
DB03144,BE0000067,NOS1,0,0,0
DB03147,BE0002364,POR,0,0,0
DB03147,BE0001921,GCDH,0,0,0
DB03147,BE0001745,ACADM,0,0,0
DB03147,BE0004141,DAO,0,0,0
DB03147,BE0002198,MAOA,0,0,0
DB03147,BE0000762,ACADS,0,0,0
DB03147,BE0004566,IL4I1,0,0,0
DB03147,BE0000067,NOS1,0,0,0
DB03147,BE0001184,NQO1,0,0,0
DB03147,BE0004574,ERO1B,0,0,0
DB03147,BE0000648,GSR,0,0,0
DB03147,BE0000160,CYB5R3,0,0,0
DB03147,BE0000220,NQO2,0,0,0
DB03147,BE0000397,IVD,0,0,0
DB03147,BE0002204,XDH,0,0,0
DB03147,BE0000960,DPYD,0,0,0
DB03147,BE0001979,TXNRD1,0,0,0
DB03147,BE0000605,ACAD8,0,0,0
DB03147,BE0000965,AIFM1,0,0,0
DB03147,BE0000737,DLD,0,0,0
DB03147,BE0004507,CYB5R1,0,0,0
DB03147,BE0002196,MAOB,0,0,0
DB03147,BE0004480,FDXR,0,0,0
DB03147,BE0004135,ACOX1,0,0,0
DB03147,BE0004580,GFER,0,0,0
DB03147,BE0000305,NDUFA9,0,0,0
DB03150,BE0001221,DTYMK,0,0,0
DB03152,BE0001273,TGM3,0,0,0
DB03152,BE0001200,RHO,0,0,0
DB03153,BE0000077,HPRT1,0,0,0
DB03154,BE0000623,PTPN1,0,0,0
DB03155,BE0003317,RNASE1,0,0,0
DB03158,BE0004437,INPP5B,0,0,0
DB03159,BE0000048,F2,0,0,0
DB03159,BE0001739,PRSS1,0,0,0
DB03159,BE0000895,PLAU,0,0,0
DB03169,BE0000574,HMGCR,0,0,0
DB03173,BE0001739,PRSS1,0,0,0
DB03175,BE0003751,LYZ,0,0,0
DB03176,BE0000315,THRB,0,0,0
DB03176,BE0000687,THRA,0,0,0
DB03179,BE0004586,COMTD1,0,0,0
DB03181,BE0000315,THRB,0,0,0
DB03182,BE0004459,CS,0,0,0
DB03183,BE0001287,PDE4D,0,0,0
DB03185,BE0002443,CDA,0,0,0
DB03186,BE0003317,RNASE1,0,0,0
DB03187,BE0002302,GCSH,0,0,0
DB03189,BE0003751,LYZ,0,0,0
DB03191,BE0000407,MAT1A,0,0,0
DB03192,BE0000408,HSD17B4,0,0,0
DB03193,BE0004022,PLA2G2D,0,0,0
DB03193,BE0000071,PPARA,0,0,0
DB03194,BE0004482,MBL2,0,0,0
DB03195,BE0001221,DTYMK,0,0,0
DB03201,BE0003753,CPA1,0,0,0
DB03202,BE0003758,CELA1,0,0,0
DB03203,BE0001854,GLTP,0,0,0
DB03203,BE0004247,PVR,0,0,0
DB03206,BE0001414,MAN1B1,0,0,0
DB03207,BE0001182,MMP8,0,0,0
DB03213,BE0001739,PRSS1,0,0,0
DB03214,BE0003515,ACCS,0,0,0
DB03214,BE0004566,IL4I1,0,0,0
DB03216,BE0001684,AHCY,0,0,0
DB03217,BE0000838,SRC,0,0,0
DB03218,BE0000916,PYGM,0,0,0
DB03220,BE0002214,ADA,0,0,0
DB03221,BE0000322,CA2,0,0,0
DB03222,BE0000113,POLB,0,0,0
DB03223,BE0004281,EEF2,0,0,0
DB03225,BE0004141,DAO,0,0,0
DB03226,BE0000465,ADH1C,0,0,0
DB03226,BE0001076,HRAS,0,0,0
DB03227,BE0001809,NMNAT1,0,0,0
DB03227,BE0001832,NMNAT3,0,0,0
DB03227,BE0001241,BST1,0,0,0
DB03233,BE0001221,DTYMK,0,0,0
DB03240,BE0000829,GRIA2,0,0,0
DB03243,BE0001739,PRSS1,0,0,0
DB03245,BE0001921,GCDH,0,0,0
DB03247,BE0004614,RPS6KA4,0,0,0
DB03247,BE0004577,HAO2,0,0,0
DB03247,BE0002364,POR,0,0,0
DB03247,BE0003043,PPCDC,0,0,0
DB03247,BE0000595,BLVRB,0,0,0
DB03247,BE0003766,HAO1,0,0,0
DB03247,BE0000181,PNPO,0,0,0
DB03247,BE0000370,RFK,0,0,0
DB03247,BE0000067,NOS1,0,0,0
