| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 182  |                                                                                       Abemaciclib                                                                                       |    NLRP3    |      6.20     |
| 183  |                                                                           1,1,1-TRIFLUORO-3-(OCTYLTHIO)ACETONE                                                                          |    NLRP3    |      6.20     |
| 184  |                                                                                          AL5424                                                                                         |     ZBP1    |      6.20     |
| 185  |                                                                                         PPL-100                                                                                         |     ZBP1    |      6.20     |
| 186  |                                                                                      Ethoxzolamide                                                                                      |     ZBP1    |      6.20     |
| 187  |                   (4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate                   |    NLRP3    |      6.20     |
| 188  |                                                                                        Relacatib                                                                                        |     ZBP1    |      6.20     |
| 189  |                                              3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID                                             |     ZBP1    |      6.20     |
| 190  |                                                          (9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one                                                          |     ZBP1    |      6.20     |
| 191  |                                                                                       Flovagatran                                                                                       |    NLRP3    |      6.19     |
| 192  |                                                                                        Olanzapine                                                                                       |    NLRP3    |      6.19     |
| 193  |                                                                                       Calcifediol                                                                                       |     ZBP1    |      6.19     |
| 194  |                                           5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE                                           |     ZBP1    |      6.19     |
| 195  |                                                                                       Cabozantinib                                                                                      |    NLRP3    |      6.19     |
| 196  |                                                                   N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide                                                                  |     ZBP1    |      6.19     |
| 197  |                                                                                  Didesmethylrocaglamide                                                                                 |    NLRP3    |      6.19     |
| 198  |                                                      3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE                                                      |     ZBP1    |      6.19     |
| 199  |                                                                   3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE                                                                   |     ZBP1    |      6.18     |
