|  Rank |          Drug Name          | Target Name | Binding Score |
|  242  | LLVLMYRWABCVEU-UHFFFAOYSA-N |    Q6YMS4   |     23.57     |
|  243  | CHILCFMQWMQVAL-UHFFFAOYSA-N |  A0A6M3GXH9 |     23.54     |
|  244  | MKPLKVHSHYCHOC-AHTXBMBWSA-N |  A0A6B9WHC8 |     23.53     |
|  245  | CTMCWCONSULRHO-UHQPFXKFSA-N |    Q86825   |     23.52     |
|  246  | QFLNTQDOVCLQKW-UHFFFAOYSA-N |  A0A6B9WHC8 |     23.49     |
|  247  | ULXXDDBFHOBEHA-QDLOVBKTSA-N |    Q1A136   |     23.49     |
|  248  | XVQUOJBERHHONY-UHFFFAOYSA-N |    Q6YMS3   |     23.47     |
|  249  | GCWOCVTZGLAYIS-FNTLCPBMSA-N |    Q6YMS1   |     23.44     |
|  250  | JYJTVFIEFKZWCJ-JTQLQIEISA-N |  A0A6M3GXH9 |     23.43     |
|  251  | KYLIZBIRMBGUOP-UHFFFAOYSA-N |    Q6YMS1   |     23.38     |
|  252  | FGAPXYWEQVSGDJ-JVXZTZIISA-N |  A0A6B9WHC8 |     23.36     |
|  253  | BMQGVNUXMIRLCK-TXCRISOESA-N |    P29990   |     23.36     |
|  254  | OZOGDCZJYVSUBR-UHFFFAOYSA-N |  A0A6B9WHC8 |     23.35     |
|  255  | GXXLUDOKHXEFBQ-YJFSRANCSA-N |    Q86825   |     23.32     |
|  256  | KJEBULYHNRNJTE-DHZHZOJOSA-N |  A0A6B9WHL6 |     23.31     |
|  257  | JXTHNDFMNIQAHM-UHFFFAOYSA-N |    P29990   |     23.28     |
|  258  | QFOBHYKKXFZEPW-UHFFFAOYSA-N |    Q6YMS4   |     23.24     |
|  259  | XVQUOJBERHHONY-UHFFFAOYSA-N |    P29991   |     23.24     |
|  260  | WPMJNLCLKAKMLA-UHFFFAOYSA-N |    Q6YMS3   |     23.24     |
|  261  | VKHAHZOOUSRJNA-GCNJZUOMSA-N |  A0A6B9WHL6 |     23.21     |
|  262  | RTIZZWMBGKGLFO-YWQXDYITSA-N |    Q6YMS4   |     23.18     |
|  263  | KPEUDULLQDHKAZ-VROINQGHSA-N |    P29991   |     23.17     |
|  264  | GLTHSRFPHHLMIW-UHFFFAOYSA-N |  A0A6B9WHD5 |     23.16     |
|  265  | XVQUOJBERHHONY-UHFFFAOYSA-N |  A0A6B9WHD5 |     23.15     |
|  266  | DLMNZGAILMQDHA-UHFFFAOYSA-N |    Q6YMS7   |     23.14     |
|  267  | GYCPCOJTCINIFZ-UHFFFAOYSA-N |    P27915   |     23.07     |
|  268  | OMZCMEYTWSXEPZ-UHFFFAOYSA-N |    Q6YMS3   |     23.07     |
|  269  | BCEHBSKCWLPMDN-MGPLVRAMSA-N |    P29991   |     23.06     |
|  270  | VHZNMKYXMGMYLV-RUINGEJQSA-N |  A0A1S4F2T6 |     23.06     |
|  271  | UJCYUJOQBXHJFH-DNTJNYDQSA-N |  A0A6M3GXH9 |     23.06     |
|  272  | WGMASVSHOSNKMF-UHFFFAOYSA-N |    Q6YMS7   |     23.05     |
|  273  | SVYRYFAUQHVGAI-BMWLXYDHSA-N |  A0A1S4F2S4 |     22.99     |
|  274  | FASDKYOPVNHBLU-UHFFFAOYSA-N |  A0A1S4F2S4 |     22.99     |
|  275  | PSBAIJVSCTZDDB-UHFFFAOYSA-N |  A0A6B9WHD5 |     22.96     |
|  276  | PUFQVTATUTYEAL-UHFFFAOYSA-N |  A0A6M3GXE4 |     22.96     |
|  277  | ADFCQWZHKCXPAJ-UHFFFAOYSA-N |  A0A6B9WHK4 |     22.91     |
